variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes,network_variant,net_nodes,net_edges,net_mean_degree,net_avg_path,net_density,net_betw_max,net_betw_mean,enc_share_remembered,enc_share_ever,enc_distinct,net_edges_removed
PM2_P3_space_speed2,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3159484379927092,0.061415846225972806,2.2794807565092134,4.150037859871165,3.775926439198774,5.0,59.79,7.607308421874097,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7856428841882229,0.8909339839111361,4.914572864321608,0
PM2_P3_space_speed2,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.28605394466082873,0.05388940955951265,2.248373074217499,4.196487486736498,3.806864604232698,5.0,59.69,7.675009932856031,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7995353009153666,0.9002729235638575,4.95,0
PM2_P3_space_speed2,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32162591645663385,0.05688888888888889,2.259864790395215,4.117632931425027,3.7460793032190636,5.0,59.82,7.639340066873482,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7874913939075335,0.8871108335177108,5.04,0
PM2_P3_space_speed2,P3,1669164794,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3097582100015721,0.07103321033210332,2.297676464501036,4.17501881963549,3.799550348608599,5.0,60.8,7.732397994770569,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7771768183677936,0.8792223090903118,5.155778894472362,0
PM2_P3_space_speed2,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3162231816571942,0.05848670756646217,2.2492021115419325,4.20650641283088,3.8150455525730878,5.0,60.31,7.75273901526763,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.800687254860152,0.8855764972351424,5.5353535353535355,0
PM2_P3_space_speed2,P3,798359651,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32259310557513177,0.06135531135531135,2.2463148830766264,4.161446437712013,3.778420126784936,5.0,58.98,7.975829209149472,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7857640919626697,0.8828677283309379,5.256281407035176,0
PM2_P3_space_speed2,P3,126337246,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.35335013274234944,0.0674259681093394,2.309555266915999,4.126991593100389,3.763504327863511,5.0,60.84,7.557054129484097,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7773599878605466,0.8763475377711294,5.206030150753769,0
PM2_P3_space_speed2,P3,317149051,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3504575064425935,0.06959219858156028,2.2914763238143414,4.165046293632763,3.7903322996690787,5.0,59.16,7.631280732365219,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7814420601721441,0.8780457058869127,5.29,0
PM2_P3_space_speed2,P3,433399445,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3244401691283628,0.06219673577415086,2.270807121812578,4.163310187134799,3.7848095740703536,5.0,61.69,7.392911666578775,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7806821222946566,0.8762422517029371,5.266331658291457,0
PM2_P3_space_speed2,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3159484379927092,0.061415846225972806,0.6397403782546068,2.473552751607359,2.1067902769368088,5.0,59.79,7.607308421874097,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7856428841882229,0.8909339839111361,4.914572864321608,0
