variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,stabilized_at,nb_character_changes
S1_P1_mobility,P1P2,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,0.5,20000,0.03799999999999999,0.0155,0.791,0.040999999999999995,0.03300000000000001,0.05149999999999999,0.03,0.943403529136094,0.054337899543379,0.23034157647254414,0.2648123312657128,0.2424460474626178,18.86,18.86,20.655528443542288,0.0,False,False,-1,1509
S1_P1_mobility,P1P2,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,0.5,20000,0.0205,0.030500000000000006,0.842,0.0195,0.03250000000000001,0.04349999999999999,0.0115,0.9600692683271953,0.04834849210148397,0.274995911683167,0.18639864984895357,0.2751588326758894,20.09,20.09,19.881822246635096,0.0,False,False,-1,1718
S1_P1_mobility,P1P2,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,0.5,20000,0.05099999999999999,0.031000000000000007,0.7390000000000001,0.041499999999999995,0.03500000000000001,0.06300000000000001,0.03949999999999999,0.9085269554582499,0.051833122629582805,0.2762995772460256,0.26058100282360863,0.28736663254995604,19.5,19.5,20.371869308774663,0.0,False,False,-1,1672
S1_P1_mobility,P1P2,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,0.5,20000,0.056499999999999995,0.0195,0.7394999999999999,0.03600000000000001,0.0595,0.05650000000000001,0.03250000000000001,0.8940731613750167,0.03829374697043141,0.2545262628037537,0.2528577505095383,0.2719088747177755,20.69,20.69,19.210480711611424,0.0,False,False,-1,1656
S1_P1_mobility,P1P2,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.5,20000,0.0665,0.014500000000000002,0.732,0.08099999999999999,0.039999999999999994,0.0495,0.0165,0.9259275860897691,0.061214249874560964,1.0331943989267092,1.082264070036888,1.0329884565038978,19.67,19.67,20.813621793491812,0.0,False,True,20000,1775
S1_P1_mobility,P1P2,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.5,20000,0.101,0.0185,0.704,0.05750000000000001,0.029000000000000005,0.06999999999999999,0.019999999999999997,0.909653017428924,0.04954954954954955,1.0587304255676195,0.9727973448288075,1.079133738405347,19.49,19.49,20.03512617188271,0.0,False,False,-1,1723
S1_P1_mobility,P1P2,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.5,20000,0.041499999999999995,0.013500000000000002,0.7414999999999999,0.09899999999999999,0.040499999999999994,0.03150000000000001,0.03250000000000001,0.8910321419427369,0.0828941063727839,0.9105863115821387,0.7035463702662731,0.9471263859126503,19.75,19.75,19.888302382040532,0.0,False,False,-1,1714
S1_P1_mobility,P1P2,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.5,20000,0.0635,0.0445,0.7645,0.048499999999999995,0.053000000000000005,0.026000000000000002,0.0,0.87533444240245,0.050445103857566766,0.9990642910037442,1.15983570650425,1.0337343572372506,19.16,19.16,20.174540723919954,0.0,False,False,-1,1777
S1_P1_mobility,P1P2,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.5,20000,0.03400000000000001,0.031000000000000007,0.7070000000000001,0.1105,0.06949999999999999,0.041999999999999996,0.006,0.8232861512065032,0.06768687463213655,0.9293908728002497,0.6890264387436988,0.9404123854895392,20.1,20.1,19.387657539651926,0.0,False,False,-1,1701
S1_P1_mobility,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.05800000000000001,0.019999999999999997,0.7949999999999999,0.03800000000000001,0.030000000000000006,0.048999999999999995,0.009999999999999998,0.9346752603303067,0.0020891364902506965,1.941144048776229,4.715183752417794,2.537250345403962,5.25,5.25,74.68291151903651,0.0,False,False,-1,462
S1_P1_mobility,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.027499999999999997,0.029500000000000005,0.7975,0.03750000000000001,0.07250000000000001,0.03200000000000001,0.0035000000000000005,0.8704777772031205,0.004752851711026616,1.9154696651900773,4.689188464118042,2.4717019836585403,5.42,5.42,74.36972379937207,0.0,False,False,-1,412
S1_P1_mobility,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.03799999999999999,0.008500000000000002,0.8965,0.024999999999999998,0.008500000000000002,0.0034999999999999996,0.019999999999999997,0.9476610198152253,0.004832863471606927,1.9080079790538413,5.0,2.1879503207192865,4.79,4.79,71.5463607940881,0.0,False,False,-1,345
S1_P1_mobility,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.0,0.023999999999999997,0.8835,0.022499999999999996,0.04499999999999999,0.009999999999999998,0.015000000000000003,0.940723672227062,0.003656307129798903,2.124451901843746,0.0,2.4182996947535416,4.96,4.96,74.873980424738,0.0,False,False,-1,402
S1_P1_mobility,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.004999999999999999,0.036,0.8354999999999999,0.0235,0.05700000000000001,0.004999999999999999,0.03800000000000001,0.8937156975916446,0.008234688625836336,1.7820203476906458,3.542713567839196,2.2429959479377373,5.36,5.36,73.52049569637511,0.0,False,False,-1,425
S1_P1_mobility,P1P2,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.146,0.004999999999999999,0.6420000000000001,0.047499999999999994,0.0455,0.06899999999999999,0.045000000000000005,0.8615634429394005,0.023297491039426525,0.34187026680595783,0.850375809491989,0.5098511087006796,5.07,5.07,73.58675182841851,0.0,False,False,-1,594
S1_P1_mobility,P1P2,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.07899999999999999,0.015000000000000003,0.6170000000000001,0.049999999999999996,0.05800000000000001,0.07150000000000001,0.1095,0.8572598306544907,0.008056872037914692,0.3286105753131948,0.7442513079144512,0.5000606445036463,5.32,5.32,71.03487680375183,0.0,False,False,-1,609
S1_P1_mobility,P1P2,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.06100000000000001,0.03800000000000001,0.636,0.03150000000000001,0.11850000000000001,0.0665,0.048499999999999995,0.764704128043104,0.012615643397813289,0.2416087749972795,0.5960877690680177,0.4351711854507229,5.38,5.38,75.37987496869408,0.0,False,False,-1,604
S1_P1_mobility,P1P2,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.07499999999999998,0.008000000000000002,0.66,0.09049999999999998,0.027000000000000003,0.1145,0.024999999999999998,0.7365911153232363,0.013172966781214204,0.25450964648965957,0.771974283018299,0.42119037028706424,5.03,5.03,71.88056876122204,0.0,False,False,-1,532
S1_P1_mobility,P1P2,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,0.1,20000,0.08499999999999999,0.015000000000000003,0.6815,0.030000000000000006,0.048999999999999995,0.11949999999999998,0.019999999999999997,0.8376150322422621,0.002670940170940171,0.2791484310060213,0.6477890462398804,0.4381302173224022,5.11,5.11,73.2306125356125,0.0,False,False,-1,580
S1_P1_mobility,P1P2,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,20000,0.10300000000000001,0.05450000000000001,0.5774999999999999,0.06499999999999999,0.07250000000000001,0.08449999999999999,0.043,0.6848620751394316,0.003918495297805642,0.9477315966662688,1.560133210703905,1.5541455043975627,5.69,5.69,72.94949802974799,0.0,False,False,-1,646
S1_P1_mobility,P1P2,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,20000,0.12349999999999998,0.11200000000000002,0.4025,0.08399999999999999,0.09949999999999999,0.1105,0.06799999999999999,0.5644766292946485,0.033134166214014125,0.9432719582072363,2.4214484261803335,1.8952722720805075,5.16,5.16,81.94125787668499,0.0,False,False,-1,664
S1_P1_mobility,P1P2,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,20000,0.051500000000000004,0.03250000000000001,0.618,0.03200000000000001,0.05750000000000001,0.1885,0.019999999999999997,0.616739861083669,0.009673518742442563,0.7210034784641262,1.8038870152456226,1.3812714589150195,5.11,5.11,73.89293309984264,0.0,False,False,-1,512
S1_P1_mobility,P1P2,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,20000,0.06499999999999999,0.017500000000000005,0.6395000000000002,0.12550000000000003,0.061999999999999986,0.0665,0.023999999999999997,0.8374395556466314,0.0188556566970091,1.0592304400293542,2.2917653170499177,1.4741417013396947,5.28,5.28,74.1383270972467,0.0,False,False,-1,564
S1_P1_mobility,P1P2,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,20000,0.05499999999999999,0.06399999999999999,0.5045,0.1425,0.09849999999999999,0.1105,0.024999999999999998,0.7259396693919425,0.013501350135013501,0.7641545791345485,2.1189933120548763,1.6427870878997044,4.94,4.94,72.45197578803106,0.0,False,False,-1,568
S1_P1_mobility,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.060999999999999985,0.06549999999999999,0.5555000000000001,0.10049999999999999,0.09299999999999999,0.08349999999999999,0.040999999999999995,0.7771774847402397,0.031203007518796993,2.1586139556210484,3.0600441279247277,2.8101559502031885,4.99,4.99,72.59988095238094,0.0,False,False,-1,945
S1_P1_mobility,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.08749999999999998,0.06999999999999999,0.6265,0.03600000000000001,0.07000000000000002,0.08449999999999998,0.025500000000000002,0.891644970862312,0.011204481792717087,2.2645227266504335,3.4982971517277854,2.624664651901077,5.45,5.45,75.0945243896249,0.0,False,False,-1,1022
S1_P1_mobility,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.05399999999999999,0.026499999999999996,0.66,0.03200000000000001,0.07799999999999999,0.088,0.06150000000000001,0.838807578256942,0.010947368421052631,2.3677353710270777,4.017477439710899,2.7973003463164763,5.02,5.02,69.67695256132755,0.0,False,False,-1,1035
S1_P1_mobility,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.0915,0.031000000000000007,0.6065,0.04499999999999999,0.08399999999999999,0.06299999999999999,0.07899999999999999,0.8018681139229973,0.021511017838405037,2.073408853602178,2.9208073824153935,2.445122924295366,5.19,5.19,75.87454135758155,0.0,False,False,-1,949
S1_P1_mobility,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.123,0.06500000000000002,0.608,0.0315,0.05900000000000001,0.082,0.03150000000000001,0.7694451862262106,0.018590998043052837,2.2186935804030052,2.3167270542129534,2.4549564300352356,5.11,5.11,71.30575097710775,0.0,False,False,-1,1045
S1_P1_mobility,P1P2,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.10200000000000001,0.05800000000000001,0.4015000000000001,0.13400000000000004,0.13,0.101,0.07349999999999998,0.6844447996127719,0.029526029526029528,0.4299697899841972,0.48370172384392895,0.5404552824690668,5.26,5.26,68.98716414796817,0.0,False,False,-1,1132
S1_P1_mobility,P1P2,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.1375,0.06600000000000002,0.3845,0.11200000000000002,0.09749999999999999,0.1275,0.07499999999999998,0.5982137995308352,0.05254648342764753,0.33593601673149703,0.6319758926794427,0.5104192921007297,4.85,4.85,75.614961996337,0.0,False,False,-1,1099
S1_P1_mobility,P1P2,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.1725,0.09649999999999999,0.32699999999999996,0.1315,0.06050000000000001,0.13200000000000003,0.07999999999999999,0.4936298390612121,0.058990760483297794,0.44733431044316907,0.6600299013684149,0.575810133312401,4.76,4.76,75.73161062834428,0.0,False,False,-1,1190
S1_P1_mobility,P1P2,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.118,0.101,0.37650000000000006,0.146,0.06300000000000001,0.12900000000000003,0.0665,0.6298828705959487,0.029296875,0.4731066340627057,0.5830413932305295,0.585930647637649,5.27,5.27,72.27869485280652,0.0,False,False,-1,1198
S1_P1_mobility,P1P2,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,0.1,20000,0.08049999999999999,0.029000000000000005,0.5145000000000001,0.074,0.125,0.06400000000000002,0.11299999999999999,0.8227059660357126,0.027763755678950026,0.425763330886161,0.5658756339862844,0.5222674985160275,5.09,5.09,71.01822925685424,0.0,False,False,-1,1040
S1_P1_mobility,P1P2,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,20000,0.144,0.05850000000000001,0.4669999999999999,0.0615,0.11549999999999998,0.08949999999999998,0.064,0.648239535719572,0.03293084522502744,1.327440880183304,1.710899056298306,1.7459005686361058,5.41,5.41,77.98919264069261,0.0,False,False,-1,1235
S1_P1_mobility,P1P2,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,20000,0.09899999999999999,0.05499999999999999,0.36000000000000004,0.08899999999999998,0.10900000000000001,0.167,0.121,0.591003298418266,0.022157434402332362,1.2030050463005542,1.9963046269537512,1.7072962978899076,4.78,4.78,77.2325718923933,0.0,False,False,-1,1108
S1_P1_mobility,P1P2,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,20000,0.139,0.058499999999999996,0.4685,0.07949999999999999,0.146,0.055999999999999994,0.05249999999999999,0.5992087312489001,0.027281746031746032,1.282826210598664,1.8713737981217882,1.548458063367263,5.02,5.02,72.01247194163858,0.0,False,False,-1,1162
S1_P1_mobility,P1P2,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,20000,0.123,0.09499999999999999,0.47750000000000004,0.06899999999999999,0.07549999999999998,0.1055,0.05449999999999999,0.7033235539406524,0.08416130917592052,1.264644845736116,1.7667914452961822,1.619543278327371,5.38,5.38,71.94939989177486,0.0,False,False,-1,1148
S1_P1_mobility,P1P2,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,20000,0.2185,0.055499999999999994,0.36499999999999994,0.05650000000000001,0.13000000000000003,0.09949999999999999,0.07499999999999998,0.5424523083245297,0.02157920549288867,1.3646321123074923,1.9557476294192118,1.686750771538989,5.27,5.27,75.55319011220027,0.0,False,False,-1,1145
S1_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.330676121868205,0.03234880450070324,1.8644711202874484,4.163066414032478,3.703347355283472,59.79,59.79,7.607308421874097,0.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3438922332263158,0.03130841121495327,1.8422888580027872,4.183713849280748,3.7154288510251567,58.12,58.12,7.9571889332514845,0.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3004661283115091,0.02483598875351453,1.8415791995736994,4.208695189366754,3.735271991408143,59.69,59.69,7.675009932856031,0.0,False,False,11000,0
S1_P3_space,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3352873764488215,0.029333333333333333,1.8401597505238574,4.13112503999141,3.6729319820979005,59.82,59.82,7.639340066873482,0.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32844442174114763,0.0343558282208589,1.8337050631198468,4.219282457839268,3.742166978895383,60.31,60.31,7.75273901526763,0.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.330676121868205,0.03234880450070324,0.17289422405748966,0.7976025883045171,0.6726609154551115,59.79,59.79,7.607308421874097,0.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3438922332263158,0.03130841121495327,0.16845777160055747,0.8023589398813897,0.6755787062252232,58.12,58.12,7.9571889332514845,0.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3004661283115091,0.02483598875351453,0.16831583991473992,0.8084796309451157,0.6804468727390399,59.69,59.69,7.675009932856031,0.0,False,False,11000,0
S1_P3_space,P3,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3352873764488215,0.029333333333333333,0.1680319501047713,0.7896618820009292,0.6653358956216977,59.82,59.82,7.639340066873482,0.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32844442174114763,0.0343558282208589,0.16674101262396945,0.8113293801640495,0.6824117066560336,60.31,60.31,7.75273901526763,0.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.330676121868205,0.03234880450070324,0.4322355601437242,2.447495643284732,2.0444436266565305,59.79,59.79,7.607308421874097,0.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3438922332263158,0.03130841121495327,0.42114442900139365,2.458520640133796,2.0510453979073158,58.12,58.12,7.9571889332514845,0.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3004661283115091,0.02483598875351453,0.42078959978684966,2.4758855616627695,2.0648663692875857,59.69,59.69,7.675009932856031,0.0,False,False,11000,0
S1_P3_space,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3352873764488215,0.029333333333333333,0.42007987526192836,2.4240306220273977,2.0232404726743045,59.82,59.82,7.639340066873482,0.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32844442174114763,0.0343558282208589,0.41685253155992374,2.486058266126005,2.0722171192127883,60.31,60.31,7.75273901526763,0.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3159484379927092,0.061415846225972806,2.2794807565092134,4.150037859871165,3.775926439198774,5.0,59.79,7.607308421874097,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3278739116108791,0.06355140186915888,2.2537138000474712,4.171124314584179,3.7876422116768373,5.0,58.12,7.9571889332514845,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.28605394466082873,0.05388940955951265,2.248373074217499,4.196487486736498,3.806864604232698,5.0,59.69,7.675009932856031,1.0,False,False,15000,0
S1_P3_space,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32162591645663385,0.05688888888888889,2.259864790395215,4.117632931425027,3.7460793032190636,5.0,59.82,7.639340066873482,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3162231816571942,0.05848670756646217,2.2492021115419325,4.20650641283088,3.8150455525730878,5.0,60.31,7.75273901526763,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3159484379927092,0.061415846225972806,0.2558961513018424,0.7976025883045171,0.6892613009039821,5.0,59.79,7.607308421874097,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3278739116108791,0.06355140186915888,0.2507427600094939,0.8023589398813897,0.6920357039070106,5.0,58.12,7.9571889332514845,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.28605394466082873,0.05388940955951265,0.24967461484349968,0.8084796309451157,0.6967186277247925,5.0,59.69,7.675009932856031,1.0,False,False,15000,0
S1_P3_space,P3,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32162591645663385,0.05688888888888889,0.2519729580790426,0.7896618820009292,0.682124097216552,5.0,59.82,7.639340066873482,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3162231816571942,0.05848670756646217,0.24984042230838638,0.8113293801640495,0.6990315885929167,5.0,60.31,7.75273901526763,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3159484379927092,0.061415846225972806,0.6397403782546068,2.473552751607359,2.1067902769368088,5.0,59.79,7.607308421874097,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3278739116108791,0.06355140186915888,0.6268569000237356,2.483699709526935,2.1123311476262954,5.0,58.12,7.9571889332514845,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.28605394466082873,0.05388940955951265,0.6241865371087498,2.5003009669232763,2.125078080960371,5.0,59.69,7.675009932856031,1.0,False,False,15000,0
S1_P3_space,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32162591645663385,0.05688888888888889,0.6299323951976074,2.451014839160168,2.0867983503676553,5.0,59.82,7.639340066873482,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3162231816571942,0.05848670756646217,0.6246010557709667,2.511610356142788,2.134208496068422,5.0,60.31,7.75273901526763,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32205722487905536,0.04922644163150492,2.032377463821287,4.157855019221317,3.732759508141311,15.0,59.79,7.607308421874097,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3362805698807618,0.04719626168224299,2.0054364548042254,4.178735907434661,3.744076016908574,15.0,58.12,7.9571889332514845,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29424702704513483,0.03748828491096532,2.0073246446346618,4.203732824890768,3.764451188839548,15.0,59.69,7.675009932856031,1.0,False,False,15000,0
S1_P3_space,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3275604315075756,0.04488888888888889,2.0264086515058186,4.125129115957725,3.7053850230673437,15.0,59.82,7.639340066873482,1.0,False,False,-1,0
