variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes,network_variant,net_nodes,net_edges,net_mean_degree,net_avg_path,net_density,net_betw_max,net_betw_mean,enc_share_remembered,enc_share_ever,enc_distinct,net_edges_removed,payoff_mode,b,c,c_over_b,kin_on,family_size,family_r,kin_spatial_clustering,kin_strategy_correlation,kin_imitation_bias,kin_matching_prob,fitness_mode,inclusive_variant,r_hat_all,r_hat_kin,r_hat_first_window,r_hat_last_window,kin_interaction_share,coop_with_kin,coop_with_strangers,r_hat_all_pooled,p4_intervals,p4_sign_agreement,kin_matching_mode
PM5_P4_strategy,P4,686818433,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.99,0.009999999999999998,0.0,0.0,0.0,0.0,0.011112499999999999,0.002985,0.0,0.0,0.47590940460403364,199.0,199.0,100.50251256281408,0.0,True,False,-0.030012004801920882,710,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.99,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8887212167663331,0.9028915761873554,0.8997762182192726,0.8635254593684175,0.0456385,0.9489027904072219,0.9519655287854759,0.9206221844822831,76,0.75,strategy
PM5_P4_strategy,P4,744720527,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9904999999999999,0.009499999999999998,0.0,0.0,0.0,0.0,0.008795,0.0033,0.48442497147849806,0.0,0.484060949542078,199.0,199.0,100.50251256281405,0.0,False,True,-0.002905162064826266,614,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,199.0,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8824653504086488,0.9200799666933287,0.8996925729554895,0.8096616633687431,0.0456215,0.9598982935677257,0.9685255902139455,0.9013854032503115,67,0.7164179104477612,strategy
PM5_P4_strategy,P4,381425458,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9799999999999999,0.019999999999999997,0.0,0.0,0.0,0.0,0.018094999999999997,0.00397,0.48469207034941686,0.0,0.4841109059256128,199.0,199.0,100.50251256281412,0.0,False,True,0.007466986794717552,639,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.94,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8869441907414074,0.8985289741157707,0.9013889197791619,0.8879206620574486,0.0454985,0.9644548721386419,0.9683931874386787,0.9040312721121283,79,0.7088607594936709,strategy
PM5_P4_strategy,P4,1620985466,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9865,0.013500000000000002,0.0,0.0,0.0,0.0,0.01447,0.00386,0.0,0.0,0.48683353661912093,199.0,199.0,100.502512562814,0.0,True,True,-0.0009843937575033366,548,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.99,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8803783487894297,0.9041917998730227,0.8998037150994778,0.8641077367241247,0.0456915,0.9676526268561987,0.9739536533521392,0.8981211837159904,75,0.76,strategy
PM5_P4_strategy,P4,1669164794,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9834999999999999,0.0165,0.0,0.0,0.0,0.0,0.014582499999999998,0.003945,0.48097218774297423,0.0,0.483375131741862,199.0,199.0,100.50251256281408,0.0,False,True,-0.005618247298919791,621,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.99,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.87934146441153,0.9038294476083456,0.8979129063560051,0.8617206648857755,0.0458155,0.9597734391199485,0.9670876020308441,0.9033355120507893,67,0.746268656716418,strategy
PM5_P4_strategy,P4,798359651,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.976,0.024,0.0,0.0,0.0,0.0,0.023625,0.00474,0.4825533680596611,0.0,0.48567899597793507,199.0,199.0,100.50251256281412,0.0,False,False,0.022833133253300986,582,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.97,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8833619765716101,0.9052154853609341,0.8966570782970951,0.897003583824402,0.045822,0.9644057439657806,0.9716916026150257,0.8987577094341876,81,0.7160493827160493,strategy
PM5_P4_strategy,P4,126337246,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9865,0.013500000000000002,0.0,0.0,0.0,0.0,0.0145675,0.003975,0.47959998004888027,0.0,0.48133499752387854,199.0,199.0,100.50251256281399,0.0,False,True,-0.0199759903961588,755,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.99,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8917661599709364,0.9168151864981695,0.9006264520831594,0.8608304214615458,0.04602,0.9547262059973924,0.9630574016226755,0.9066172737093847,87,0.6781609195402298,strategy
PM5_P4_strategy,P4,317149051,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9880000000000001,0.012,0.0,0.0,0.0,0.0,0.012285,0.00297,0.48920075644470984,0.0,0.48530322527749065,199.0,199.0,100.50251256281405,0.0,False,True,-0.009507803121248723,591,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.99,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8800832718697469,0.9025443788812948,0.8981320276356307,0.877112662707412,0.045816,0.9655797101449275,0.9708544159197807,0.896866246814719,79,0.7721518987341772,strategy
PM5_P4_strategy,P4,433399445,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9810000000000001,0.019,0.0,0.0,0.0,0.0,0.0203575,0.004345,0.47943844294972077,0.0,0.48337114905999173,199.0,199.0,100.50251256281405,0.0,False,True,0.002040816326530165,687,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.98,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8854315649577282,0.8945944097995265,0.8999226627685142,0.8904601398614136,0.0452605,0.9646325162117078,0.966837812827478,0.9027075790543644,72,0.7083333333333334,strategy
PM5_P4_family,P4,2121129191,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.020999999999999998,0.9790000000000001,0.0,0.0,0.0,0.0,0.9764649999999999,0.04628,0.020992760986945597,0.0,0.02094339329117062,199.0,199.0,100.50251256281406,0.0,False,False,-0.031740696278504246,604,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,199.0,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.0,own,strip,-0.006975832834525406,0.1116085431855926,-0.007333828615299342,-0.00872382089369672,0.0451275,0.030103595368677634,0.029910014164194695,0.1301136318220337,72,0.625,family
