variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes
S1_P12_space,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0598659008736906,0.0,1.0598659008736906,162.34,162.34,14.2334824721113,0.0,True,True,0.0,391
S1_P12_space,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.065766537338076,0.0,1.065766537338076,162.21,162.21,13.996739520931214,0.0,True,True,0.0,345
S1_P12_space,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.055395909596782,0.0,1.055395909596782,161.09,161.09,14.055681492148217,0.0,True,True,0.0,357
S1_P12_space,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0778868582389656,0.0,1.0778868582389656,162.21,162.21,14.121940072803575,0.0,True,True,0.0,422
S1_P12_space,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0646582850802946,0.0,1.0646582850802946,163.04,163.04,14.027050324169222,0.0,True,True,0.0,393
S1_P12_wellmixed,P1P2,381425458,200,True,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.0035000000000000005,0.6285,0.32949999999999996,0.003,0.003999999999999999,0.004999999999999999,0.026500000000000003,0.34628555861131755,0.44675263698106615,2.6897793371469896,2.6915603644988533,2.6894134844779325,199.0,199.0,919.5898492462314,0.0,False,True,-0.0014051336205346654,52909
S1_P12_space,P1P2,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.025030434451116683,0.0,0.025030434451116683,161.79,161.79,14.200054417966173,0.0,True,True,0.0,651
S1_P12_wellmixed,P1P2,1620985466,200,True,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.0,0.64,0.3345,0.0055,0.011,0.008,0.001,0.33981711945696624,0.43954411660304615,2.750353452294893,0.0,2.749630551279093,199.0,199.0,919.623417085427,0.0,False,True,0.002027408109631889,56780
S1_P12_space,P1P2,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02838003064468858,0.0,0.02838003064468858,161.1,161.1,14.067570002667527,0.0,True,True,0.0,809
S1_P12_space,P1P2,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024670472209393505,0.0,0.024670472209393505,161.34,161.34,14.185459850107504,0.0,True,True,0.0,770
S1_P12_space,P1P2,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.027356402602180387,0.0,0.027356402602180387,162.18,162.18,13.922415285436077,0.0,True,True,0.0,749
S1_P12_space,P1P2,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.022856780674423066,0.0,0.022856780674423066,161.66,161.66,14.123043346309498,0.0,True,True,0.0,624
