variant_name,seed,network_variant,col,row,total_games,share_repeat_remembered,share_repeat_ever,last_window_share_remembered,last_window_share_ever
PM4_heatmap,2121129191,fragmented,5,24,111,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,11,24,38,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,12,24,45,0.9555555555555556,0.9555555555555556,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,13,24,107,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,16,24,178,0.9887640449438202,0.9887640449438202,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,17,24,113,0.9823008849557522,0.9823008849557522,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,18,24,93,0.989247311827957,0.989247311827957,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,24,26,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,20,24,11,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,21,24,121,0.9917355371900827,0.9917355371900827,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,30,24,5,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,31,24,55,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,37,24,5,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,38,24,538,0.9888475836431226,0.9888475836431226,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,39,24,515,0.9844660194174757,0.9844660194174757,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,40,24,42,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,41,24,20,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,42,24,55,0.9454545454545454,0.9454545454545454,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,2,25,15,0.9333333333333333,0.9333333333333333,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,3,25,99,0.98989898989899,0.98989898989899,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,4,25,147,0.9931972789115646,0.9931972789115646,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,5,25,251,0.9800796812749004,0.9800796812749004,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,10,25,20,0.9,0.9,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,11,25,9,0.8888888888888888,0.8888888888888888,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,13,25,164,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,14,25,34,0.9411764705882353,0.9411764705882353,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,15,25,9,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,17,25,17,0.9411764705882353,0.9411764705882353,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,18,25,53,0.9622641509433962,0.9622641509433962,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,25,248,0.9919354838709677,0.9919354838709677,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,20,25,190,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,22,25,65,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,23,25,103,0.9902912621359223,0.9902912621359223,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,24,25,53,0.9811320754716981,0.9811320754716981,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,25,25,85,0.9882352941176471,0.9882352941176471,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,26,25,99,0.98989898989899,0.98989898989899,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,31,25,64,0.9375,0.9375,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,36,25,114,0.9912280701754386,0.9912280701754386,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,37,25,8,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,38,25,508,0.9862204724409449,0.9862204724409449,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,39,25,630,0.9904761904761905,0.9904761904761905,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,40,25,374,0.9866310160427807,0.9866310160427807,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,41,25,180,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,42,25,473,0.985200845665962,0.985200845665962,1.0,1.0
PM4_heatmap,2121129191,fragmented,43,25,113,0.9646017699115044,0.9646017699115044,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,44,25,69,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,45,25,106,0.9905660377358491,0.9905660377358491,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,25,17,0.8235294117647058,0.8235294117647058,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,4,26,35,0.9714285714285714,0.9714285714285714,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,5,26,25,0.96,0.96,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,7,26,500,0.984,0.984,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,8,26,149,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,10,26,16,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,12,26,69,0.9855072463768116,0.9855072463768116,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,13,26,21,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,14,26,22,0.9545454545454546,0.9545454545454546,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,15,26,13,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,26,126,0.9841269841269841,0.9841269841269841,1.0,1.0
PM4_heatmap,2121129191,fragmented,22,26,249,0.9919678714859438,0.9919678714859438,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,24,26,182,0.9725274725274725,0.9725274725274725,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,25,26,93,0.978494623655914,0.978494623655914,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,26,26,96,0.9895833333333334,0.9895833333333334,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,27,26,70,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,30,26,19,0.9473684210526315,0.9473684210526315,1.0,1.0
PM4_heatmap,2121129191,fragmented,31,26,129,0.9767441860465116,0.9767441860465116,1.0,1.0
PM4_heatmap,2121129191,fragmented,36,26,158,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,37,26,304,0.993421052631579,0.993421052631579,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,38,26,444,0.990990990990991,0.990990990990991,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,41,26,25,0.92,0.92,1.0,1.0
PM4_heatmap,2121129191,fragmented,42,26,173,0.9826589595375722,0.9826589595375722,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,43,26,28,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,44,26,146,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,3,27,74,0.9864864864864865,0.9864864864864865,0.9642857142857143,0.9642857142857143
PM4_heatmap,2121129191,fragmented,4,27,227,0.9911894273127754,0.9911894273127754,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,5,27,92,0.9891304347826086,0.9891304347826086,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,6,27,9,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,7,27,136,0.9852941176470589,0.9852941176470589,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,12,27,31,0.967741935483871,0.967741935483871,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,14,27,48,0.9791666666666666,0.9791666666666666,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,27,143,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,22,27,38,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,24,27,154,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,25,27,171,0.9766081871345029,0.9766081871345029,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,26,27,29,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,27,27,163,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,27,78,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,29,27,103,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,30,27,157,0.9936305732484076,0.9936305732484076,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,31,27,102,0.9901960784313726,0.9901960784313726,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,32,27,77,0.974025974025974,0.974025974025974,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,36,27,72,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,37,27,66,0.9696969696969697,0.9696969696969697,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,38,27,200,0.98,0.98,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,39,27,21,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,40,27,61,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,41,27,54,0.9814814814814815,0.9814814814814815,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,42,27,62,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,43,27,167,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,44,27,127,0.9921259842519685,0.9921259842519685,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,45,27,188,0.9840425531914894,0.9840425531914894,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,27,39,0.9743589743589743,0.9743589743589743,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,2,28,72,0.9722222222222222,0.9722222222222222,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,3,28,50,0.98,0.98,0.9705882352941176,0.9705882352941176
PM4_heatmap,2121129191,fragmented,7,28,77,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,28,81,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,24,28,21,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,25,28,2,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,27,28,39,0.9743589743589743,0.9743589743589743,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,28,59,0.9830508474576272,0.9830508474576272,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,30,28,13,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,31,28,57,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,41,28,8,0.875,0.875,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,28,15,0.9333333333333333,0.9333333333333333,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,2,29,8,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,3,29,2,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,7,29,77,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,29,19,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,25,29,10,0.9,0.9,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,27,29,22,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,31,29,78,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,29,4,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,47,29,312,0.9903846153846154,0.9903846153846154,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,48,29,43,0.9534883720930233,0.9534883720930233,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,49,29,65,0.9846153846153847,0.9846153846153847,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,7,30,80,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,25,30,49,0.9795918367346939,0.9795918367346939,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,26,30,19,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,31,30,79,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,45,30,90,0.9777777777777777,0.9777777777777777,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,30,58,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,47,30,60,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,6,31,107,0.9906542056074766,0.9906542056074766,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,7,31,35,0.9714285714285714,0.9714285714285714,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,16,31,23,0.9565217391304348,0.9565217391304348,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,27,31,77,0.987012987012987,0.987012987012987,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,31,158,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,29,31,41,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,31,31,20,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,32,31,58,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,31,55,0.9818181818181818,0.9818181818181818,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,47,31,6,0.6666666666666666,0.6666666666666666,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,6,32,38,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,7,32,2,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,15,32,8,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,16,32,15,0.9333333333333333,0.9333333333333333,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,27,32,8,0.875,0.875,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,32,7,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,29,32,25,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,32,32,78,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,47,32,92,0.9891304347826086,0.9891304347826086,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,3,33,45,0.9777777777777777,0.9777777777777777,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,4,33,18,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,32,33,77,0.987012987012987,0.987012987012987,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,33,127,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,47,33,159,0.9874213836477987,0.9874213836477987,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,3,34,11,0.9090909090909091,0.9090909090909091,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,32,34,26,0.9615384615384616,0.9615384615384616,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,47,34,63,0.9682539682539683,0.9682539682539683,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,48,34,4,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,27,35,5,0.8,0.8,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,35,45,0.9777777777777777,0.9777777777777777,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,32,35,16,0.9375,0.9375,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,48,35,55,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,17,36,14,0.9285714285714286,0.9285714285714286,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,18,36,126,0.9920634920634921,0.9920634920634921,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,36,98,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,36,38,0.9736842105263158,0.9736842105263158,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,29,36,108,0.9722222222222222,0.9722222222222222,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,30,36,19,0.9473684210526315,0.9473684210526315,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,31,36,32,0.96875,0.96875,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,32,36,14,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,43,36,3,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,44,36,197,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,45,36,14,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,48,36,5,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,18,37,44,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,37,77,0.974025974025974,0.974025974025974,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,21,37,24,0.9583333333333334,0.9583333333333334,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,37,14,0.9285714285714286,0.9285714285714286,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,29,37,13,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,44,37,10,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,45,37,20,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,37,34,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,47,37,16,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,49,37,15,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,17,38,1,0.0,0.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,18,38,47,0.9787234042553191,0.9787234042553191,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,38,201,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,20,38,24,0.9166666666666666,0.9166666666666666,1.0,1.0
PM4_heatmap,2121129191,fragmented,21,38,27,0.9629629629629629,0.9629629629629629,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,33,38,3,0.6666666666666666,0.6666666666666666,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,36,38,58,0.9827586206896551,0.9827586206896551,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,40,38,16,0.9375,0.9375,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,41,38,36,0.9722222222222222,0.9722222222222222,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,44,38,86,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,45,38,83,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,38,12,0.9166666666666666,0.9166666666666666,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,47,38,89,0.9887640449438202,0.9887640449438202,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,48,38,128,0.9921875,0.9921875,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,49,38,47,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,3,39,18,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,17,39,59,0.9830508474576272,0.9830508474576272,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,39,37,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,20,39,12,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,fragmented,21,39,37,0.972972972972973,0.972972972972973,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,26,39,21,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,32,39,1,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,33,39,64,0.984375,0.984375,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,34,39,60,0.9666666666666667,0.9666666666666667,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,36,39,4,0.75,0.75,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,40,39,20,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,41,39,18,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,44,39,59,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,45,39,116,0.9827586206896551,0.9827586206896551,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,39,16,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,47,39,110,0.9818181818181818,0.9818181818181818,1.0,1.0
PM4_heatmap,2121129191,fragmented,3,40,85,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,4,40,27,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,16,40,19,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315
PM4_heatmap,2121129191,fragmented,17,40,41,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561
PM4_heatmap,2121129191,fragmented,22,40,11,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,26,40,81,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,33,40,20,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,35,40,52,0.9615384615384616,0.9615384615384616,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,38,40,5,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,41,40,22,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,42,40,8,0.875,0.875,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,43,40,57,0.9824561403508771,0.9824561403508771,1.0,1.0
PM4_heatmap,2121129191,fragmented,44,40,104,0.9807692307692307,0.9807692307692307,1.0,1.0
PM4_heatmap,2121129191,fragmented,45,40,38,0.9736842105263158,0.9736842105263158,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,40,15,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,3,41,2,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,5,41,74,0.9864864864864865,0.9864864864864865,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,13,41,8,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,14,41,93,0.978494623655914,0.978494623655914,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,15,41,7,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,20,41,8,0.875,0.875,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,21,41,127,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,22,41,80,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,23,41,7,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,25,41,31,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,26,41,46,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,27,41,4,0.75,0.75,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,41,116,0.9741379310344828,0.9741379310344828,0.9795918367346939,0.9795918367346939
PM4_heatmap,2121129191,fragmented,33,41,59,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,34,41,82,0.9878048780487805,0.9878048780487805,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,35,41,167,0.9700598802395209,0.9700598802395209,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,37,41,10,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,38,41,83,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,41,41,57,0.9824561403508771,0.9824561403508771,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,42,41,53,0.9622641509433962,0.9622641509433962,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,43,41,30,0.9666666666666667,0.9666666666666667,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,44,41,278,0.9964028776978417,0.9964028776978417,1.0,1.0
PM4_heatmap,2121129191,fragmented,45,41,374,0.9973262032085561,0.9973262032085561,1.0,1.0
PM4_heatmap,2121129191,fragmented,46,41,66,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,5,42,133,0.9774436090225563,0.9774436090225563,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,6,42,32,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,7,42,44,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,12,42,32,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,14,42,8,0.875,0.875,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,42,30,0.9333333333333333,0.9333333333333333,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,21,42,91,0.9560439560439561,0.9560439560439561,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,22,42,365,0.9753424657534246,0.9753424657534246,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,23,42,257,0.9883268482490273,0.9883268482490273,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,24,42,50,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,26,42,208,0.9951923076923077,0.9951923076923077,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,42,164,0.9817073170731707,0.9817073170731707,1.0,1.0
PM4_heatmap,2121129191,fragmented,35,42,20,0.95,0.95,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,36,42,132,0.9772727272727273,0.9772727272727273,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,38,42,6,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,41,42,7,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,42,42,4,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,43,42,108,0.9907407407407407,0.9907407407407407,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,44,42,330,0.9939393939393939,0.9939393939393939,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,45,42,236,0.9915254237288136,0.9915254237288136,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,46,42,180,0.9888888888888889,0.9888888888888889,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,6,43,30,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,7,43,390,0.9948717948717949,0.9948717948717949,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,8,43,53,0.9811320754716981,0.9811320754716981,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,9,43,1,0.0,0.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,11,43,27,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,12,43,63,0.9841269841269841,0.9841269841269841,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,19,43,22,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,22,43,230,0.9956521739130435,0.9956521739130435,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,23,43,5,0.8,0.8,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,24,43,294,0.9829931972789115,0.9829931972789115,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,25,43,244,0.9713114754098361,0.9713114754098361,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,26,43,379,0.9841688654353562,0.9841688654353562,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,27,43,275,0.9927272727272727,0.9927272727272727,-1.0,-1.0
PM4_heatmap,2121129191,fragmented,28,43,222,0.9864864864864865,0.9864864864864865,0.9230769230769231,0.9230769230769231
PM4_heatmap,2121129191,fragmented,29,43,14,0.9285714285714286,0.9285714285714286,-1.0,-1.0
