variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes,network_variant,net_nodes,net_edges,net_mean_degree,net_avg_path,net_density,net_betw_max,net_betw_mean,enc_share_remembered,enc_share_ever,enc_distinct
PM2_P3_space,P3,1669164794,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.34970556526767366,0.005239030779305829,0.057831755570904475,2.3929172935150347,1.9163692245468449,5.19,5.19,74.75163000265043,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9650189116777751,0.9650189116777751,1.15
PM2_P3_space,P3,798359651,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.30983266561423684,0.003970223325062035,0.04251056653017152,2.2932480248455196,1.8408384854856503,5.18,5.18,80.12560529922338,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9748892969944735,0.9748892969944735,1.1428571428571428
PM2_P3_space,P3,126337246,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32661941731949257,0.0021447721179624667,0.049995499467128265,2.441655375329395,1.9633234001569422,5.26,5.26,72.77444949494951,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9910167342056413,0.9910167342056413,1.2307692307692308
PM2_P3_space,P3,317149051,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3242541054131106,0.00510677808727948,0.05851295422788971,2.448296648282904,1.9630613804544752,5.17,5.17,69.63075296108292,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9827280964752174,0.9827280964752174,1.5116279069767442
PM2_P3_space,P3,433399445,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.36084985869661074,0.00449162923642303,0.04725568109510958,2.4255765761795702,1.949912397162678,5.42,5.42,72.02998389110888,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9820960763650022,0.9820960763650022,1.4747474747474747
PM2_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.2713648009701576,0.00424929178470255,1.1061673539326498,4.1747919068015875,3.5548677547068523,5.79,5.79,69.17668581418583,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9539798174902823,0.9539798174902823,1.2911392405063291
PM2_P3_space,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.39771745313566864,0.0034587116299178555,1.1025740675754823,4.150490363058402,3.5470957664907163,5.35,5.35,78.08247851978815,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9900670161644302,0.9900670161644302,1.4782608695652173
PM2_P3_space,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3910768686099555,0.003929273084479371,1.0996757964761203,4.26329335115991,3.6305698402231545,5.08,5.08,72.14434722222224,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9838758354841317,0.9838758354841317,1.2112676056338028
PM2_P3_space,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.5253180625940104,0.0037672666387609877,1.0825664875393273,4.0508326817965985,3.4571794429451455,5.08,5.08,72.98361742424242,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9847858110716947,0.9847858110716947,1.4157303370786516
PM2_P3_space,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.429200541195462,0.004634994206257242,1.1147645671676836,4.159407592020341,3.5504789870498086,5.09,5.09,70.94230826118324,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.984782062248966,0.984782062248966,1.2127659574468086
PM2_P3_space,P3,1669164794,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.34970556526767366,0.005239030779305829,1.1156635111418083,4.177850562035757,3.5529144292002584,5.19,5.19,74.75163000265043,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9650189116777751,0.9650189116777751,1.15
PM2_P3_space,P3,798359651,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.30983266561423684,0.003970223325062035,1.085021133060343,4.04444441766011,3.4495854659817646,5.18,5.18,80.12560529922338,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9748892969944735,0.9748892969944735,1.1428571428571428
PM2_P3_space,P3,126337246,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32661941731949257,0.0021447721179624667,1.0999909989342564,4.245541897367939,3.6164317176812033,5.26,5.26,72.77444949494951,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9910167342056413,0.9910167342056413,1.2307692307692308
PM2_P3_space,P3,317149051,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3242541054131106,0.00510677808727948,1.1170259084557796,4.25201475745766,3.615468798269463,5.17,5.17,69.63075296108292,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9827280964752174,0.9827280964752174,1.5116279069767442
PM2_P3_space,P3,433399445,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.36084985869661074,0.00449162923642303,1.0945113621902196,4.22281402217091,3.597153490174772,5.42,5.42,72.02998389110888,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9820960763650022,0.9820960763650022,1.4747474747474747
PM2_P3_space,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.2713648009701576,0.00424929178470255,0.05308367696632511,2.390746203818971,1.9184911478891435,5.79,5.79,69.17668581418583,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9539798174902823,0.9539798174902823,1.2911392405063291
PM2_P3_space,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.39771745313566864,0.0034587116299178555,0.05128703378774131,2.3724614681440914,1.912939625809585,5.35,5.35,78.08247851978815,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9900670161644302,0.9900670161644302,1.4782608695652173
PM2_P3_space,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3910768686099555,0.003929273084479371,0.04983789823806009,2.4548092086310973,1.973814946552491,5.08,5.08,72.14434722222224,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9838758354841317,0.9838758354841317,1.2112676056338028
PM2_P3_space,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.5253180625940104,0.0037672666387609877,0.04128324376966363,2.298022330389947,1.846674513065891,5.08,5.08,72.98361742424242,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9847858110716947,0.9847858110716947,1.4157303370786516
PM2_P3_space,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.429200541195462,0.004634994206257242,0.057382283583841835,2.3795056066771396,1.9150809420584791,5.09,5.09,70.94230826118324,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.984782062248966,0.984782062248966,1.2127659574468086
PM2_P3_space,P3,1669164794,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.34970556526767366,0.005239030779305829,0.057831755570904475,2.3929172935150347,1.9163692245468449,5.19,5.19,74.75163000265043,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9650189116777751,0.9650189116777751,1.15
PM2_P3_space,P3,798359651,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.30983266561423684,0.003970223325062035,0.04251056653017152,2.2932480248455196,1.8408384854856503,5.18,5.18,80.12560529922338,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9748892969944735,0.9748892969944735,1.1428571428571428
PM2_P3_space,P3,126337246,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32661941731949257,0.0021447721179624667,0.049995499467128265,2.441655375329395,1.9633234001569422,5.26,5.26,72.77444949494951,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9910167342056413,0.9910167342056413,1.2307692307692308
PM2_P3_space,P3,317149051,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3242541054131106,0.00510677808727948,0.05851295422788971,2.448296648282904,1.9630613804544752,5.17,5.17,69.63075296108292,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9827280964752174,0.9827280964752174,1.5116279069767442
PM2_P3_space,P3,433399445,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,150,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.36084985869661074,0.00449162923642303,0.04725568109510958,2.4255765761795702,1.949912397162678,5.42,5.42,72.02998389110888,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9820960763650022,0.9820960763650022,1.4747474747474747
PM3_P1_network,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.09549999999999999,0.07100000000000002,0.6075000000000002,0.0925,0.071,0.027500000000000004,0.03500000000000001,0.8335122037748504,0.03482880755608028,1.929969831234067,1.8253897163668604,1.957254612347063,18.47,18.47,98.25660127963805,0.0,False,True,0.0007286909147596307,4373,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9790524597495801,0.9790524597495801,1.25
PM3_P1_network,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.07649999999999998,0.026999999999999996,0.631,0.0625,0.08499999999999999,0.07000000000000002,0.047999999999999994,0.7958518660487534,0.025102459016393443,1.7866108571119277,2.045718665069757,1.8922672638667242,19.99,19.99,95.65420498282394,0.0,False,True,-0.01232844131376562,4296,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9906533517388725,0.9906533517388725,1.1868131868131868
PM3_P1_network,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.139,0.024,0.6180000000000001,0.04399999999999999,0.08149999999999999,0.05149999999999999,0.041999999999999996,0.7838266578507408,0.010801591813530414,1.8338961145370631,1.9997299264342572,1.843713045260238,19.12,19.12,94.50796818059933,0.0,False,True,-0.018725786903148346,4276,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.989835375187522,0.989835375187522,1.3695652173913044
PM3_P1_network,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.053000000000000005,0.03300000000000001,0.6719999999999999,0.0625,0.052000000000000005,0.08149999999999999,0.04599999999999999,0.8184042810235669,0.00684931506849315,1.6584982056288184,1.699660634947949,1.705001074581655,19.77,19.77,103.85666333224273,0.0,False,True,-0.010468721874884936,4188,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9906409178998397,0.9906409178998397,1.2658227848101267
PM3_P1_network,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.12250000000000001,0.029000000000000005,0.574,0.08199999999999999,0.11499999999999999,0.04599999999999999,0.0315,0.8677101744499396,0.01588310038119441,1.8089396765908543,1.6315804855212834,1.7863928933635282,20.29,20.29,91.95944832722539,0.0,False,True,3.5616142462738796e-05,4374,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9874763657653591,0.9874763657653591,1.3255813953488371
PM3_P1_network,P1P2,1669164794,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.0635,0.0675,0.6160000000000001,0.055999999999999994,0.0445,0.08849999999999998,0.06399999999999999,0.8523003661896537,0.045234248788368334,1.8143557300903541,2.157165308853549,1.9168331132601037,21.35,21.35,96.54010085354275,0.0,False,False,-0.028418153672615423,4472,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9879972753380382,0.9879972753380382,1.3647058823529412
PM3_P1_network,P1P2,798359651,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.05650000000000001,0.064,0.6655,0.07299999999999998,0.060999999999999985,0.03300000000000001,0.04699999999999999,0.8566957340493018,0.04489995119570522,1.783785570820565,2.08404663995003,1.788002650286326,19.92,19.92,97.69829420101516,0.0,False,True,-0.009324277297106625,4107,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9897921114877469,0.9897921114877469,1.2093023255813953
PM3_P1_network,P1P2,126337246,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.06499999999999999,0.03899999999999999,0.654,0.058499999999999996,0.042499999999999996,0.09149999999999998,0.04949999999999999,0.8752529448918175,0.020689655172413793,1.7421656946124484,2.1878770624498256,1.8266111578819022,20.27,20.27,89.95879002502869,0.0,False,True,0.008293881175526532,4216,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9802156691812783,0.9802156691812783,1.3563218390804597
PM3_P1_network,P1P2,317149051,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.07849999999999999,0.0235,0.607,0.094,0.05750000000000001,0.06749999999999999,0.07200000000000002,0.7847784723257909,0.013765541740674956,2.0014098816196166,1.8897158492033042,1.9914794734272443,19.92,19.92,94.25156943988245,0.0,False,True,0.00020764883059458996,4459,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9911283275427949,0.9911283275427949,1.3404255319148937
PM3_P1_network,P1P2,433399445,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.09949999999999999,0.07749999999999999,0.607,0.06599999999999999,0.0445,0.06200000000000001,0.04349999999999999,0.7824513829538517,0.013227513227513227,1.83027143616905,1.8239305590575325,1.8966157072245593,19.36,19.36,93.23419818785953,0.0,False,True,-0.005653630614528683,4217,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9853691930205,0.9853691930205,1.1645569620253164
PM3_P1_network,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.07849999999999999,0.075,0.5485,0.06000000000000001,0.10500000000000001,0.06600000000000002,0.06699999999999999,0.8303980366713738,0.019326683291770574,1.7967951527505452,1.7370187643089037,1.8788121605993822,17.4,17.4,122.54392272279183,0.0,False,True,-0.00860381841527659,4421,fragmented,1024,1510,2.94921875,25.72581622678397,0.002882911779081134,0.12811032933427496,0.020712430825958927,0.9926910999605943,0.9926910999605943,1.2207792207792207
PM3_P1_network,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.09099999999999998,0.025500000000000002,0.667,0.074,0.040999999999999995,0.0625,0.039,0.894630776092904,0.04131534569983136,1.847452769801138,1.9170523049646209,1.9227835615122664,16.73,16.73,119.8264026029549,0.0,False,True,-0.011420733682936196,4409,fragmented,1024,1510,2.94921875,25.385171065493648,0.002882911779081134,0.14629755769191768,0.020550349468941385,0.9863443911176821,0.9863443911176821,1.411764705882353
PM3_P1_network,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.06899999999999999,0.05449999999999999,0.5885,0.1285,0.0625,0.041999999999999996,0.05499999999999999,0.7282509919179707,0.01788617886178862,1.7857224197197852,2.2315870074743116,1.8876504977434967,16.51,16.51,130.843181127238,0.0,False,True,-0.009878631514520198,4344,fragmented,1024,1510,2.94921875,25.893880742913,0.002882911779081134,0.1399992169640479,0.021047901237534708,0.9878016805674573,0.9878016805674573,1.2619047619047619
PM3_P1_network,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.12449999999999999,0.049999999999999996,0.667,0.07599999999999998,0.039,0.031,0.0125,0.8996458925288653,0.02009518773135907,1.848850770623753,1.9089082875067036,1.9356771520439946,18.33,18.33,114.70130981547378,0.0,False,True,0.014323929295717915,4438,fragmented,1024,1510,2.94921875,25.210312805474096,0.002882911779081134,0.14113566741277134,0.020271512818912554,0.9875792387074205,0.9875792387074205,1.225
PM3_P1_network,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.1515,0.04549999999999999,0.5475000000000001,0.09149999999999998,0.047999999999999994,0.066,0.049999999999999996,0.7810438146759038,0.016095534787123573,1.9695832176888612,2.1566012133693073,2.0546002723026495,16.59,16.59,123.47052546440415,0.0,False,True,-0.010978507914028726,4377,fragmented,1024,1510,2.94921875,25.94117302052786,0.002882911779081134,0.1711051157051785,0.020626699311744757,0.9954728346411357,0.9954728346411357,1.2530120481927711
PM3_P1_network,P1P2,1669164794,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.09549999999999999,0.05750000000000001,0.558,0.09449999999999999,0.04999999999999999,0.07549999999999998,0.06899999999999999,0.7445630725432943,0.035840484603735484,1.8198410462634036,1.8834923848743088,1.8867015856455713,17.17,17.17,126.71699980535784,0.0,False,False,-0.03354239016955702,4447,fragmented,1024,1510,2.94921875,25.596852394916912,0.002882911779081134,0.11571036413234588,0.020411774597658947,0.9885367835082377,0.9885367835082377,1.3734939759036144
PM3_P1_network,P1P2,798359651,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.12500000000000003,0.04699999999999999,0.47850000000000004,0.08149999999999999,0.1065,0.09399999999999999,0.0675,0.690005249058365,0.05263157894736842,1.9879313721473375,2.0316863573922044,2.051367497328684,16.79,16.79,128.55086901200556,0.0,False,True,-0.008603746414987857,4457,fragmented,1024,1510,2.94921875,25.36996089931574,0.002882911779081134,0.14280181479220427,0.020576710433751727,0.990854097757661,0.990854097757661,1.4157303370786516
PM3_P1_network,P1P2,126337246,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.121,0.06300000000000001,0.5094999999999998,0.09349999999999999,0.0655,0.08349999999999999,0.06400000000000002,0.6390985717662228,0.040859309182813816,1.793865512107114,1.8150773541558396,1.8496836300380526,16.67,16.67,133.22595026809697,0.0,False,True,0.0008271153084626986,4551,fragmented,1024,1510,2.94921875,25.502316715542523,0.002882911779081134,0.12188790889841442,0.02046492245740339,0.9945515772031053,0.9945515772031053,1.2926829268292683
PM3_P1_network,P1P2,317149051,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.08949999999999998,0.049999999999999996,0.5415000000000001,0.039999999999999994,0.121,0.06799999999999999,0.08999999999999998,0.8579954215164424,0.0030425963488843813,1.8915627159053119,1.875822836357241,1.9366216348788847,17.22,17.22,127.09251011240195,0.0,False,True,-0.013731414925662266,4453,fragmented,1024,1510,2.94921875,25.344418377321603,0.002882911779081134,0.11735323838257146,0.020421221653079975,0.9970389875436935,0.9970389875436935,1.2
PM3_P1_network,P1P2,433399445,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.133,0.03250000000000001,0.5635000000000001,0.088,0.07849999999999999,0.047499999999999994,0.05700000000000001,0.7752088723452365,0.012114537444933921,1.996809063600957,2.3817582861945352,2.0973104891042413,16.78,16.78,124.74697391206246,0.0,False,True,-0.007480061920245117,4533,fragmented,1024,1510,2.94921875,25.717996089931574,0.002882911779081134,0.13471860670552965,0.02095950205570321,0.9945181162104795,0.9945181162104795,1.2444444444444445
PM3_P1_network,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.030500000000000006,0.03200000000000001,0.6755,0.08049999999999999,0.074,0.0615,0.04599999999999999,0.910204364950056,0.016097560975609757,1.8101736010252623,2.689363494834056,1.849594790641744,19.33,19.33,97.00018325701325,0.0,False,True,0.0022993771975047617,4197,connected,1024,1908,3.7265625,22.68184750733138,0.0036427785923753664,0.09964303509625747,0.018069511990485933,0.9923799196943411,0.9923799196943411,1.471264367816092
PM3_P1_network,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.0675,0.022999999999999996,0.644,0.08349999999999999,0.11200000000000002,0.0115,0.058499999999999996,0.9271115074170284,0.032555282555282554,1.8065310788733946,1.8426491078949776,1.8413271166417802,19.63,19.63,99.64673957165621,0.0,False,False,-0.027504518018072802,4328,connected,1024,1908,3.7265625,22.59355816226784,0.0036427785923753664,0.11047973273294646,0.017992639075600707,0.9808066670840401,0.9808066670840401,1.1555555555555554
PM3_P1_network,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.12150000000000001,0.03150000000000001,0.6090000000000001,0.030500000000000006,0.08549999999999999,0.08199999999999999,0.04,0.8428492211125583,0.006586826347305389,1.7172667727829887,1.9448632440639975,1.7572003692999956,19.95,19.95,97.38000989871541,0.0,False,True,-0.01407360829443391,4198,connected,1024,1908,3.7265625,22.703020527859238,0.0036427785923753664,0.12093742773809137,0.01794714488128238,0.9716393263665549,0.9716393263665549,1.388235294117647
PM3_P1_network,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.03899999999999999,0.03650000000000001,0.614,0.0505,0.09899999999999999,0.09999999999999999,0.060999999999999985,0.7688338247458985,0.04169184290030212,1.6939407448877397,2.091174750923001,1.744526482901446,20.13,20.13,94.01223573599691,0.0,False,True,-0.008508082032332524,4272,connected,1024,1908,3.7265625,22.678748778103618,0.0036427785923753664,0.13822503935242955,0.018021477160341432,0.983518948549162,0.983518948549162,1.1898734177215189
PM3_P1_network,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.0685,0.09599999999999999,0.544,0.07599999999999998,0.08099999999999999,0.06450000000000002,0.07000000000000002,0.7660996252120993,0.03137254901960784,1.7012067911939552,1.657427170042279,1.8033734930114402,19.55,19.55,98.02998593185671,0.0,False,True,-0.016356089424356967,4156,connected,1024,1908,3.7265625,22.67199413489736,0.0036427785923753664,0.12368217976172854,0.0179617143068763,0.9894585737373184,0.9894585737373184,1.3131313131313131
